"dataset_identifier","file_name","individual_id","keepornot","scientific_name","common_name","abbreviated_name","sex","age_class","device_id","device_type","deployment_site","deployment_year","deployment_month","deployment_day","deployment_time","deployment_decimal_longitude","deployment_decimal_latitude","data_contact","contact_email","comments"
"MAPE_BAS_1998_2005_FairyPoint","request_1191_user_313_dataset_910_20160462","MAPE-dtsetBirdLife751-A21-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Fairy Point, Bird Island",2005,1,14,"",-38.075,-54.007,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_1998_2005_FairyPoint","request_1191_user_313_dataset_910_20160466","MAPE-dtsetBirdLife751-A25-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Fairy Point, Bird Island",2005,1,14,"",-38.075,-54.007,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_1998_2005_FairyPoint","request_1191_user_313_dataset_910_20160467","MAPE-dtsetBirdLife751-A29-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Fairy Point, Bird Island",2005,1,14,"",-38.075,-54.007,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_1998_2005_FairyPoint","request_1191_user_313_dataset_910_20160468","MAPE-dtsetBirdLife751-A31-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Fairy Point, Bird Island",2005,1,20,"",-38.075,-54.007,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_1998_2005_FairyPoint","request_1191_user_313_dataset_910_20160471","MAPE-dtsetBirdLife751-A35-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","M","","","PTT","Fairy Point, Bird Island",2005,1,21,"",-38.075,-54.007,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_1998_2005_FairyPoint","request_1191_user_313_dataset_910_20160472","MAPE-dtsetBirdLife751-A38-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Fairy Point, Bird Island",2005,1,21,"",-38.075,-54.007,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_1998_2005_FairyPoint","request_1191_user_313_dataset_910_20160473","MAPE-dtsetBirdLife751-A40-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Fairy Point, Bird Island",2005,1,21,"",-38.075,-54.007,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_1998_2005_FairyPoint","request_1191_user_313_dataset_910_20160469","MAPE-dtsetBirdLife751-A32-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Fairy Point, Bird Island",2005,1,22,"",-38.075,-54.007,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_1998_2005_FairyPoint","request_1191_user_313_dataset_910_20160474","MAPE-dtsetBirdLife751-A41-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Fairy Point, Bird Island",2005,1,22,"",-38.075,-54.007,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_1998_2005_FairyPoint","request_1191_user_313_dataset_910_20160470","MAPE-dtsetBirdLife751-A33-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Fairy Point, Bird Island",2005,1,24,"",-38.075,-54.007,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_1998_2005_FairyPoint","request_1191_user_313_dataset_910_20160480","MAPE-dtsetBirdLife751-A53-RAATD","Discard","Eudyptes chrysolophus","Macaroni penguin","MAPE","M","","","PTT","Fairy Point, Bird Island",2005,1,27,"",-38.075,-54.007,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_1998_2005_FairyPoint","request_1191_user_313_dataset_910_20160477","MAPE-dtsetBirdLife751-A45-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Fairy Point, Bird Island",2005,1,28,"",-38.075,-54.007,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_1998_2005_FairyPoint","request_1191_user_313_dataset_910_20160478","MAPE-dtsetBirdLife751-A46-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Fairy Point, Bird Island",2005,1,28,"",-38.075,-54.007,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_1998_2005_FairyPoint","request_1191_user_313_dataset_910_20160475","MAPE-dtsetBirdLife751-A43-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","M","","","PTT","Fairy Point, Bird Island",2005,1,29,"",-38.075,-54.007,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_1998_2005_FairyPoint","request_1191_user_313_dataset_910_20160476","MAPE-dtsetBirdLife751-A44-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","M","","","PTT","Fairy Point, Bird Island",2005,1,29,"",-38.075,-54.007,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_1998_2005_FairyPoint","request_1191_user_313_dataset_910_20160483","MAPE-dtsetBirdLife751-A57-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Fairy Point, Bird Island",2005,2,2,"",-38.075,-54.007,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_1998_2005_FairyPoint","request_1191_user_313_dataset_910_20160481","MAPE-dtsetBirdLife751-A55-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","M","","","PTT","Fairy Point, Bird Island",2005,2,3,"",-38.075,-54.007,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_1998_2005_FairyPoint","request_1191_user_313_dataset_910_20160482","MAPE-dtsetBirdLife751-A56-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","M","","","PTT","Fairy Point, Bird Island",2005,2,3,"",-38.075,-54.007,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_1998_2005_FairyPoint","request_1191_user_313_dataset_910_20160485","MAPE-dtsetBirdLife751-A61-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Fairy Point, Bird Island",2005,2,4,"",-38.075,-54.007,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_1998_2005_FairyPoint","request_1191_user_313_dataset_910_20160486","MAPE-dtsetBirdLife751-A62-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","M","","","PTT","Fairy Point, Bird Island",2005,2,4,"",-38.075,-54.007,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_1998_2005_FairyPoint","request_1191_user_313_dataset_910_20160487","MAPE-dtsetBirdLife751-A65-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Fairy Point, Bird Island",2005,2,5,"",-38.075,-54.007,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2003_GoldCrestPoint","request_1195_user_313_dataset_743_20160415","MAPE-dtsetBirdLife743-Y1-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Goldcrest Point, Bird Island",2003,1,2,"",-38.075,-54.004,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2003_GoldCrestPoint","request_1195_user_313_dataset_743_20160413","MAPE-dtsetBirdLife743-6-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Goldcrest Point, Bird Island",2003,1,3,"",-38.075,-54.004,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2003_GoldCrestPoint","request_1195_user_313_dataset_743_20160414","MAPE-dtsetBirdLife743-F22-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Goldcrest Point, Bird Island",2003,1,3,"",-38.075,-54.004,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2003_GoldCrestPoint","request_1195_user_313_dataset_743_20160418","MAPE-dtsetBirdLife743-Y2-RAATD","Discard","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Goldcrest Point, Bird Island",2003,1,3,"",-38.075,-54.004,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2003_GoldCrestPoint","request_1195_user_313_dataset_743_20160416","MAPE-dtsetBirdLife743-Y10-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Goldcrest Point, Bird Island",2003,1,10,"",-38.075,-54.004,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2003_GoldCrestPoint","request_1195_user_313_dataset_743_20160417","MAPE-dtsetBirdLife743-Y11-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Goldcrest Point, Bird Island",2003,1,10,"",-38.075,-54.004,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2003_GoldCrestPoint","request_1195_user_313_dataset_743_20160429","MAPE-dtsetBirdLife743-Y8-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Goldcrest Point, Bird Island",2003,1,10,"",-38.075,-54.004,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2003_GoldCrestPoint","request_1195_user_313_dataset_743_20160430","MAPE-dtsetBirdLife743-Y9-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Goldcrest Point, Bird Island",2003,1,10,"",-38.075,-54.004,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2003_GoldCrestPoint","request_1195_user_313_dataset_743_20160419","MAPE-dtsetBirdLife743-Y20-RAATD","Discard","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Goldcrest Point, Bird Island",2003,1,16,"",-38.075,-54.004,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2003_GoldCrestPoint","request_1195_user_313_dataset_743_20160420","MAPE-dtsetBirdLife743-Y21-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Goldcrest Point, Bird Island",2003,1,16,"",-38.075,-54.004,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2003_GoldCrestPoint","request_1195_user_313_dataset_743_20160421","MAPE-dtsetBirdLife743-Y22-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Goldcrest Point, Bird Island",2003,1,17,"",-38.075,-54.004,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2003_GoldCrestPoint","request_1195_user_313_dataset_743_20160423","MAPE-dtsetBirdLife743-Y31-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","M","","","PTT","Goldcrest Point, Bird Island",2003,1,23,"",-38.075,-54.004,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2003_GoldCrestPoint","request_1195_user_313_dataset_743_20160422","MAPE-dtsetBirdLife743-Y30-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","M","","","PTT","Goldcrest Point, Bird Island",2003,1,24,"",-38.075,-54.004,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2003_GoldCrestPoint","request_1195_user_313_dataset_743_20160424","MAPE-dtsetBirdLife743-Y33-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Goldcrest Point, Bird Island",2003,1,24,"",-38.075,-54.004,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2003_GoldCrestPoint","request_1195_user_313_dataset_743_20160425","MAPE-dtsetBirdLife743-Y45-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Goldcrest Point, Bird Island",2003,2,5,"",-38.075,-54.004,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2003_GoldCrestPoint","request_1195_user_313_dataset_743_20160426","MAPE-dtsetBirdLife743-Y46-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","M","","","PTT","Goldcrest Point, Bird Island",2003,2,6,"",-38.075,-54.004,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2003_GoldCrestPoint","request_1195_user_313_dataset_743_20160427","MAPE-dtsetBirdLife743-Y47-RAATD","Discard","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Goldcrest Point, Bird Island",2003,2,6,"",-38.075,-54.004,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2003_GoldCrestPoint","request_1195_user_313_dataset_743_20160428","MAPE-dtsetBirdLife743-Y48-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","M","","","PTT","Goldcrest Point, Bird Island",2003,2,6,"",-38.075,-54.004,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2003_MacCwm","request_1196_user_313_dataset_745_20160413","MAPE-dtsetBirdLife745-1-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Macaroni Cwm, Bird Island",2003,1,17,"",-38.027,-54.004,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2003_MacCwm","request_1196_user_313_dataset_745_20160414","MAPE-dtsetBirdLife745-2-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Macaroni Cwm, Bird Island",2003,1,17,"",-38.027,-54.004,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2003_MacCwm","request_1196_user_313_dataset_745_20160415","MAPE-dtsetBirdLife745-3-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Macaroni Cwm, Bird Island",2003,1,17,"",-38.027,-54.004,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2003_MacCwm","request_1196_user_313_dataset_745_20160416","MAPE-dtsetBirdLife745-4-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Macaroni Cwm, Bird Island",2003,1,17,"",-38.027,-54.004,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2003_MacCwm","request_1196_user_313_dataset_745_20160417","MAPE-dtsetBirdLife745-5-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Macaroni Cwm, Bird Island",2003,1,22,"",-38.027,-54.004,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2003_MacCwm","request_1196_user_313_dataset_745_20160418","MAPE-dtsetBirdLife745-7-RAATD","Discard","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Macaroni Cwm, Bird Island",2003,1,23,"",-38.027,-54.004,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2003_MacCwm","request_1196_user_313_dataset_745_20160419","MAPE-dtsetBirdLife745-8-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Macaroni Cwm, Bird Island",2003,1,27,"",-38.027,-54.004,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2003_MacCwm","request_1196_user_313_dataset_745_20160421","MAPE-dtsetBirdLife745-10-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Macaroni Cwm, Bird Island",2003,1,31,"",-38.027,-54.004,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2003_MacCwm","request_1196_user_313_dataset_745_20160422","MAPE-dtsetBirdLife745-11-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Macaroni Cwm, Bird Island",2003,1,31,"",-38.027,-54.004,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2003_MacCwm","request_1196_user_313_dataset_745_20160420","MAPE-dtsetBirdLife745-9-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Macaroni Cwm, Bird Island",2003,1,31,"",-38.027,-54.004,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_RookeryBayNorth","request_1197_user_313_dataset_746_20160416","MAPE-dtsetBirdLife746-700_1-RAATD","Discard","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Rookery Bay North, South Georgia",2004,1,5,"",-36.333,-54.268,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_RookeryBayNorth","request_1197_user_313_dataset_746_20160419","MAPE-dtsetBirdLife746-701_1-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Rookery Bay North, South Georgia",2004,1,5,"",-36.333,-54.268,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_RookeryBayNorth","request_1197_user_313_dataset_746_20160422","MAPE-dtsetBirdLife746-702_1-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Rookery Bay North, South Georgia",2004,1,5,"",-36.333,-54.268,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_RookeryBayNorth","request_1197_user_313_dataset_746_20160413","MAPE-dtsetBirdLife746-699_1-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Rookery Bay North, South Georgia",2004,1,6,"",-36.333,-54.268,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_RookeryBayNorth","request_1197_user_313_dataset_746_20160414","MAPE-dtsetBirdLife746-699_2-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Rookery Bay North, South Georgia",2004,1,7,"",-36.333,-54.268,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_RookeryBayNorth","request_1197_user_313_dataset_746_20160417","MAPE-dtsetBirdLife746-700_2-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Rookery Bay North, South Georgia",2004,1,7,"",-36.333,-54.268,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_RookeryBayNorth","request_1197_user_313_dataset_746_20160420","MAPE-dtsetBirdLife746-701_2-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Rookery Bay North, South Georgia",2004,1,7,"",-36.333,-54.268,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_RookeryBayNorth","request_1197_user_313_dataset_746_20160423","MAPE-dtsetBirdLife746-702_2-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Rookery Bay North, South Georgia",2004,1,7,"",-36.333,-54.268,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_RookeryBayNorth","request_1197_user_313_dataset_746_20160415","MAPE-dtsetBirdLife746-699_3-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Rookery Bay North, South Georgia",2004,1,8,"",-36.333,-54.268,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_RookeryBayNorth","request_1197_user_313_dataset_746_20160418","MAPE-dtsetBirdLife746-700_3-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Rookery Bay North, South Georgia",2004,1,8,"",-36.333,-54.268,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_RookeryBayNorth","request_1197_user_313_dataset_746_20160421","MAPE-dtsetBirdLife746-701_3-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Rookery Bay North, South Georgia",2004,1,8,"",-36.333,-54.268,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_RookeryBayNorth","request_1197_user_313_dataset_746_20160424","MAPE-dtsetBirdLife746-702_3-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Rookery Bay North, South Georgia",2004,1,8,"",-36.333,-54.268,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_RookeryBaySouth","request_1198_user_313_dataset_747_20160442","MAPE-dtsetBirdLife747-705_1-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Rookery Bay South, South Georgia",2004,1,6,"",-36.313,-54.272,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_RookeryBaySouth","request_1198_user_313_dataset_747_20160450","MAPE-dtsetBirdLife747-707_1-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Rookery Bay South, South Georgia",2004,1,6,"",-36.313,-54.272,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_RookeryBaySouth","request_1198_user_313_dataset_747_20160452","MAPE-dtsetBirdLife747-708_1-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Rookery Bay South, South Georgia",2004,1,6,"",-36.313,-54.272,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_RookeryBaySouth","request_1198_user_313_dataset_747_20160413","MAPE-dtsetBirdLife747-703_101-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Rookery Bay South, South Georgia",2004,1,7,"",-36.313,-54.272,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_RookeryBaySouth","request_1198_user_313_dataset_747_20160439","MAPE-dtsetBirdLife747-704_1-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Rookery Bay South, South Georgia",2004,1,7,"",-36.313,-54.272,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_RookeryBaySouth","request_1198_user_313_dataset_747_20160414","MAPE-dtsetBirdLife747-703_102-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Rookery Bay South, South Georgia",2004,1,8,"",-36.313,-54.272,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_RookeryBaySouth","request_1198_user_313_dataset_747_20160440","MAPE-dtsetBirdLife747-704_2-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Rookery Bay South, South Georgia",2004,1,8,"",-36.313,-54.272,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_RookeryBaySouth","request_1198_user_313_dataset_747_20160449","MAPE-dtsetBirdLife747-706_1-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Rookery Bay South, South Georgia",2004,1,8,"",-36.313,-54.272,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_RookeryBaySouth","request_1198_user_313_dataset_747_20160451","MAPE-dtsetBirdLife747-707_2-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Rookery Bay South, South Georgia",2004,1,8,"",-36.313,-54.272,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_RookeryBaySouth","request_1198_user_313_dataset_747_20160441","MAPE-dtsetBirdLife747-704_3-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Rookery Bay South, South Georgia",2004,1,9,"",-36.313,-54.272,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_RookeryBaySouth","request_1198_user_313_dataset_747_20160443","MAPE-dtsetBirdLife747-705_2-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Rookery Bay South, South Georgia",2004,1,9,"",-36.313,-54.272,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_RookeryBaySouth","request_1198_user_313_dataset_747_20160453","MAPE-dtsetBirdLife747-708_2-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Rookery Bay South, South Georgia",2004,1,9,"",-36.313,-54.272,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_RookeryBaySouth","request_1198_user_313_dataset_747_20160415","MAPE-dtsetBirdLife747-703_103-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Rookery Bay South, South Georgia",2004,1,10,"",-36.313,-54.272,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_RookeryBaySouth","request_1198_user_313_dataset_747_20160416","MAPE-dtsetBirdLife747-703_104-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Rookery Bay South, South Georgia",2004,1,12,"",-36.313,-54.272,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_RookeryBaySouth","request_1198_user_313_dataset_747_20160444","MAPE-dtsetBirdLife747-705_3-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Rookery Bay South, South Georgia",2004,1,12,"",-36.313,-54.272,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_RookeryBaySouth","request_1198_user_313_dataset_747_20160417","MAPE-dtsetBirdLife747-703_105-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Rookery Bay South, South Georgia",2004,1,14,"",-36.313,-54.272,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_RookeryBaySouth","request_1198_user_313_dataset_747_20160418","MAPE-dtsetBirdLife747-703_106-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Rookery Bay South, South Georgia",2004,1,17,"",-36.313,-54.272,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_RookeryBaySouth","request_1198_user_313_dataset_747_20160445","MAPE-dtsetBirdLife747-705_4-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Rookery Bay South, South Georgia",2004,1,17,"",-36.313,-54.272,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_RookeryBaySouth","request_1198_user_313_dataset_747_20160419","MAPE-dtsetBirdLife747-703_107-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Rookery Bay South, South Georgia",2004,1,21,"",-36.313,-54.272,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_RookeryBaySouth","request_1198_user_313_dataset_747_20160420","MAPE-dtsetBirdLife747-703_108-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Rookery Bay South, South Georgia",2004,1,23,"",-36.313,-54.272,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_RookeryBaySouth","request_1198_user_313_dataset_747_20160421","MAPE-dtsetBirdLife747-703_109-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Rookery Bay South, South Georgia",2004,1,24,"",-36.313,-54.272,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_RookeryBaySouth","request_1198_user_313_dataset_747_20160446","MAPE-dtsetBirdLife747-705_5-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Rookery Bay South, South Georgia",2004,1,24,"",-36.313,-54.272,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_RookeryBaySouth","request_1198_user_313_dataset_747_20160422","MAPE-dtsetBirdLife747-703_110-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Rookery Bay South, South Georgia",2004,1,25,"",-36.313,-54.272,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_RookeryBaySouth","request_1198_user_313_dataset_747_20160447","MAPE-dtsetBirdLife747-705_6-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Rookery Bay South, South Georgia",2004,1,26,"",-36.313,-54.272,"Phil Trathan","pnt@bas.ac.uk",""
